year,state_norm,district_norm,children,cyber,ipc,sll,women,ipc_log,ipc_state_pct,sll_log,sll_state_pct,women_log,women_state_pct,children_log,children_state_pct,cyber_log,cyber_state_pct,ipc_prev,ipc_growth,ipc_gap_years,women_prev,women_growth,women_gap_years,children_prev,children_growth,children_gap_years,cyber_prev,cyber_growth,cyber_gap_years,severity,risk_class,target_severity,target_year,d_key,s_key
2012,andhra pradesh,east godavari,94.0,0.0,93193.0,0.0,1072.0,11.442438620918947,0.8571428571428571,0.0,0.5142857142857142,6.9782137426306985,0.7714285714285715,4.553876891600541,0.7285714285714285,0.0,0.5142857142857142,93193.0,0.0,1.0,1115.0,-0.0385650224215246,1.0,93.0,0.010752688172043,1.0,0.0,0.0,1.0,0.7414285714285714,high,0.5285714285714285,2013.0,east godavari,andhra pradesh
2013,andhra pradesh,east godavari,25.0,0.0,6779.0,0.0,1179.0,8.821732380934442,0.5142857142857142,0.0,0.5142857142857142,7.07326971745971,0.7142857142857143,3.258096538021482,0.2571428571428571,0.0,0.5142857142857142,93193.0,-0.9272584850793516,1.0,1072.0,0.0998134328358208,1.0,94.0,-0.7340425531914894,1.0,0.0,0.0,1.0,0.5285714285714285,medium,0.6357142857142858,2014.0,east godavari,andhra pradesh
2014,andhra pradesh,east godavari,0.0,0.0,7630.0,0.0,1277.0,8.939974177289633,0.6666666666666666,0.0,0.5238095238095238,7.15305163493748,0.7619047619047619,0.0,0.5238095238095238,0.0,0.5238095238095238,6779.0,0.1255347396371146,1.0,1179.0,0.0831212892281594,1.0,25.0,-1.0,1.0,0.0,0.0,1.0,0.6357142857142858,medium,,,east godavari,andhra pradesh
2014,andhra pradesh,guntakal railway,0.0,0.0,490.0,0.0,4.0,6.19644412779452,0.0476190476190476,0.0,0.5238095238095238,1.6094379124341005,0.0476190476190476,0.0,0.5238095238095238,0.0,0.5238095238095238,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.2142857142857143,low,,,guntakal railway,andhra pradesh
2010,andhra pradesh,guntakal rly,3.0,0.0,3232.0,0.0,6.0,8.081165777725433,0.0285714285714285,0.0,0.5142857142857142,1.9459101490553128,0.0714285714285714,1.3862943611198906,0.1714285714285714,0.0,0.5142857142857142,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.1728571428571428,low,0.16,2011.0,guntakal rly,andhra pradesh
2011,andhra pradesh,guntakal rly,0.0,0.0,3232.0,0.0,4.0,8.081165777725433,0.0285714285714285,0.0,0.5142857142857142,1.6094379124341005,0.0571428571428571,0.0,0.0714285714285714,0.0,0.5142857142857142,3232.0,0.0,1.0,6.0,-0.3333333333333333,1.0,3.0,-1.0,1.0,0.0,0.0,1.0,0.16,low,0.1642857142857142,2012.0,guntakal rly,andhra pradesh
2012,andhra pradesh,guntakal rly,2.0,0.0,3232.0,0.0,6.0,8.081165777725433,0.0285714285714285,0.0,0.5142857142857142,1.9459101490553128,0.0571428571428571,1.0986122886681098,0.1142857142857142,0.0,0.5142857142857142,3232.0,0.0,1.0,4.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1642857142857142,low,0.1699999999999999,2013.0,guntakal rly,andhra pradesh
2013,andhra pradesh,guntakal rly,0.0,0.0,301.0,0.0,5.0,5.71042701737487,0.0571428571428571,0.0,0.5142857142857142,1.791759469228055,0.0571428571428571,0.0,0.0428571428571428,0.0,0.5142857142857142,3232.0,-0.906868811881188,1.0,6.0,-0.1666666666666666,1.0,2.0,-1.0,1.0,0.0,0.0,1.0,0.1699999999999999,low,,,guntakal rly,andhra pradesh
2010,andhra pradesh,guntur,41.0,0.0,97091.0,0.0,1244.0,11.48341426159584,0.9142857142857144,0.0,0.5142857142857142,7.126890808898808,0.8285714285714286,3.737669618283368,0.5714285714285714,0.0,0.5142857142857142,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.7628571428571429,high,0.7285714285714285,2011.0,guntur,andhra pradesh
2011,andhra pradesh,guntur,48.0,0.0,97091.0,0.0,962.0,11.48341426159584,0.9142857142857144,0.0,0.5142857142857142,6.870053411798126,0.7142857142857143,3.8918202981106265,0.4571428571428571,0.0,0.5142857142857142,97091.0,0.0,1.0,1244.0,-0.2266881028938907,1.0,41.0,0.1707317073170731,1.0,0.0,0.0,1.0,0.7285714285714285,high,0.76,2012.0,guntur,andhra pradesh
2012,andhra pradesh,guntur,68.0,0.0,97091.0,0.0,1088.0,11.48341426159584,0.9142857142857144,0.0,0.5142857142857142,6.9930151229329605,0.8,4.23410650459726,0.6,0.0,0.5142857142857142,97091.0,0.0,1.0,962.0,0.1309771309771309,1.0,48.0,0.4166666666666667,1.0,0.0,0.0,1.0,0.76,high,0.5928571428571427,2013.0,guntur,andhra pradesh
2013,andhra pradesh,guntur,84.0,0.0,7026.0,0.0,1147.0,8.857515151192198,0.6,0.0,0.5142857142857142,7.045776576879511,0.6857142857142857,4.442651256490317,0.5714285714285714,0.0,0.5142857142857142,97091.0,-0.9276348992182591,1.0,1088.0,0.0542279411764705,1.0,68.0,0.2352941176470588,1.0,0.0,0.0,1.0,0.5928571428571427,medium,0.6023809523809524,2014.0,guntur,andhra pradesh
2014,andhra pradesh,guntur,0.0,0.0,6897.0,0.0,1300.0,8.838986793496787,0.5714285714285714,0.0,0.5238095238095238,7.170888478512505,0.8095238095238095,0.0,0.5238095238095238,0.0,0.5238095238095238,7026.0,-0.0183603757472245,1.0,1147.0,0.1333914559721011,1.0,84.0,-1.0,1.0,0.0,0.0,1.0,0.6023809523809524,medium,,,guntur,andhra pradesh
2010,andhra pradesh,guntur urban,24.0,0.0,11828.0,0.0,377.0,9.378309422545737,0.2,0.0,0.5142857142857142,5.934894195619588,0.2571428571428571,3.218875824868201,0.4857142857142857,0.0,0.5142857142857142,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.3185714285714285,low,0.3728571428571429,2011.0,guntur,andhra pradesh
2011,andhra pradesh,guntur urban,56.0,0.0,11828.0,0.0,659.0,9.378309422545737,0.2,0.0,0.5142857142857142,6.492239835020471,0.5142857142857142,4.04305126783455,0.5142857142857142,0.0,0.5142857142857142,11828.0,0.0,1.0,377.0,0.7480106100795756,1.0,24.0,1.3333333333333333,1.0,0.0,0.0,1.0,0.3728571428571429,low,0.3957142857142857,2012.0,guntur,andhra pradesh
2012,andhra pradesh,guntur urban,47.0,0.0,11828.0,0.0,919.0,9.378309422545737,0.2,0.0,0.5142857142857142,6.824373670043086,0.7142857142857143,3.871201010907891,0.3428571428571428,0.0,0.5142857142857142,11828.0,0.0,1.0,659.0,0.3945371775417299,1.0,56.0,-0.1607142857142857,1.0,0.0,0.0,1.0,0.3957142857142857,low,0.3728571428571428,2013.0,guntur,andhra pradesh
2013,andhra pradesh,guntur urban,50.0,0.0,4878.0,0.0,612.0,8.492695559815838,0.3142857142857143,0.0,0.5142857142857142,6.418364935936212,0.3142857142857143,3.9318256327243257,0.4,0.0,0.5142857142857142,11828.0,-0.5875887724044639,1.0,919.0,-0.3340587595212187,1.0,47.0,0.0638297872340425,1.0,0.0,0.0,1.0,0.3728571428571428,low,0.5,2014.0,guntur,andhra pradesh
2014,andhra pradesh,guntur urban,0.0,0.0,5798.0,0.0,1125.0,8.66544076787644,0.4285714285714285,0.0,0.5238095238095238,7.026426808699636,0.6190476190476191,0.0,0.5238095238095238,0.0,0.5238095238095238,4878.0,0.1886018860188602,1.0,612.0,0.8382352941176471,1.0,50.0,-1.0,1.0,0.0,0.0,1.0,0.5,medium,,,guntur,andhra pradesh
2010,andhra pradesh,hyderabad city,86.0,0.0,202931.0,0.0,1781.0,12.220626226537686,0.9714285714285714,0.0,0.5142857142857142,7.485491608030754,0.9428571428571428,4.465908118654584,0.7714285714285715,0.0,0.5142857142857142,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.8314285714285715,high,0.8171428571428572,2011.0,hyderabad,andhra pradesh
2011,andhra pradesh,hyderabad city,80.0,0.0,202931.0,0.0,1740.0,12.220626226537686,0.9714285714285714,0.0,0.5142857142857142,7.462214939768189,0.9142857142857144,4.394449154672439,0.6857142857142857,0.0,0.5142857142857142,202931.0,0.0,1.0,1781.0,-0.0230207748455923,1.0,86.0,-0.0697674418604651,1.0,0.0,0.0,1.0,0.8171428571428572,high,0.8271428571428572,2012.0,hyderabad,andhra pradesh
2012,andhra pradesh,hyderabad city,94.0,0.0,202931.0,0.0,1753.0,12.220626226537686,0.9714285714285714,0.0,0.5142857142857142,7.469654172932128,0.9428571428571428,4.553876891600541,0.7285714285714285,0.0,0.5142857142857142,202931.0,0.0,1.0,1740.0,0.007471264367816,1.0,80.0,0.175,1.0,0.0,0.0,1.0,0.8271428571428572,high,0.7785714285714285,2013.0,hyderabad,andhra pradesh
2013,andhra pradesh,hyderabad city,52.0,0.0,16355.0,0.0,1987.0,9.702350081484532,0.9428571428571428,0.0,0.5142857142857142,7.59488438721652,0.9142857142857144,3.970291913552122,0.4285714285714285,0.0,0.5142857142857142,202931.0,-0.919406103552439,1.0,1753.0,0.1334854535082715,1.0,94.0,-0.4468085106382978,1.0,0.0,0.0,1.0,0.7785714285714285,high,,,hyderabad,andhra pradesh
2010,andhra pradesh,karimnagar,267.0,0.0,96728.0,0.0,1346.0,11.479668533068777,0.8857142857142857,0.0,0.5142857142857142,7.205635176410364,0.8857142857142857,5.5909869805108565,0.9714285714285714,0.0,0.5142857142857142,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.8014285714285714,high,0.79,2011.0,karimnagar,andhra pradesh
2011,andhra pradesh,karimnagar,211.0,0.0,96728.0,0.0,1408.0,11.479668533068777,0.8857142857142857,0.0,0.5142857142857142,7.25063551189868,0.8285714285714286,5.356586274672012,0.9714285714285714,0.0,0.5142857142857142,96728.0,0.0,1.0,1346.0,0.0460624071322436,1.0,267.0,-0.2097378277153558,1.0,0.0,0.0,1.0,0.79,high,0.79,2012.0,karimnagar,andhra pradesh
2012,andhra pradesh,karimnagar,198.0,0.0,96728.0,0.0,1399.0,11.479668533068777,0.8857142857142857,0.0,0.5142857142857142,7.24422751560335,0.8285714285714286,5.293304824724492,0.9714285714285714,0.0,0.5142857142857142,96728.0,0.0,1.0,1408.0,-0.0063920454545454,1.0,211.0,-0.0616113744075829,1.0,0.0,0.0,1.0,0.79,high,0.7442857142857143,2013.0,karimnagar,andhra pradesh
2013,andhra pradesh,karimnagar,126.0,0.0,8836.0,0.0,1499.0,9.086702731518004,0.8285714285714286,0.0,0.5142857142857142,7.313220387090301,0.8285714285714286,4.844187086458591,0.7714285714285715,0.0,0.5142857142857142,96728.0,-0.908651062773964,1.0,1399.0,0.0714796283059328,1.0,198.0,-0.3636363636363636,1.0,0.0,0.0,1.0,0.7442857142857143,high,,,karimnagar,andhra pradesh
2010,andhra pradesh,khammam,85.0,0.0,68903.0,0.0,775.0,11.140469510469009,0.6285714285714286,0.0,0.5142857142857142,6.654152520183219,0.6,4.454347296253507,0.7428571428571429,0.0,0.5142857142857142,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.6057142857142856,medium,0.6428571428571428,2011.0,khammam,andhra pradesh
2011,andhra pradesh,khammam,111.0,0.0,68903.0,0.0,1079.0,11.140469510469009,0.6285714285714286,0.0,0.5142857142857142,6.984716320118266,0.7428571428571429,4.718498871295094,0.8285714285714286,0.0,0.5142857142857142,68903.0,0.0,1.0,775.0,0.392258064516129,1.0,85.0,0.3058823529411765,1.0,0.0,0.0,1.0,0.6428571428571428,medium,0.6028571428571428,2012.0,khammam,andhra pradesh
2012,andhra pradesh,khammam,104.0,0.0,68903.0,0.0,789.0,11.140469510469009,0.6285714285714286,0.0,0.5142857142857142,6.672032945461067,0.5714285714285714,4.653960350157523,0.7714285714285715,0.0,0.5142857142857142,68903.0,0.0,1.0,1079.0,-0.2687673772011121,1.0,111.0,-0.063063063063063,1.0,0.0,0.0,1.0,0.6028571428571428,medium,0.8085714285714285,2013.0,khammam,andhra pradesh
2013,andhra pradesh,khammam,226.0,0.0,10607.0,0.0,1538.0,9.269363712425644,0.9142857142857144,0.0,0.5142857142857142,7.338888133838879,0.8571428571428571,5.424950017481403,0.9714285714285714,0.0,0.5142857142857142,68903.0,-0.8460589524403872,1.0,789.0,0.9493029150823828,1.0,104.0,1.1730769230769231,1.0,0.0,0.0,1.0,0.8085714285714285,high,,,khammam,andhra pradesh
2010,andhra pradesh,krishna,102.0,0.0,67845.0,0.0,1004.0,11.124995709951124,0.6,0.0,0.5142857142857142,6.912742820493176,0.7714285714285715,4.634728988229636,0.8285714285714286,0.0,0.5142857142857142,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.6357142857142857,medium,0.6642857142857143,2011.0,krishna,andhra pradesh
2011,andhra pradesh,krishna,167.0,0.0,67845.0,0.0,1543.0,11.124995709951124,0.6,0.0,0.5142857142857142,7.342131730584722,0.8571428571428571,5.123963979403259,0.9428571428571428,0.0,0.5142857142857142,67845.0,0.0,1.0,1004.0,0.5368525896414342,1.0,102.0,0.6372549019607843,1.0,0.0,0.0,1.0,0.6642857142857143,medium,0.67,2012.0,krishna,andhra pradesh
2012,andhra pradesh,krishna,156.0,0.0,67845.0,0.0,1579.0,11.124995709951124,0.6,0.0,0.5142857142857142,7.365180126021013,0.8857142857142857,5.056245805348308,0.9428571428571428,0.0,0.5142857142857142,67845.0,0.0,1.0,1543.0,0.0233311730395333,1.0,167.0,-0.0658682634730539,1.0,0.0,0.0,1.0,0.67,medium,0.6242857142857142,2013.0,krishna,andhra pradesh
2013,andhra pradesh,krishna,170.0,0.0,6876.0,0.0,1478.0,8.835937789319836,0.5428571428571428,0.0,0.5142857142857142,7.2991214627108,0.8,5.14166355650266,0.9142857142857144,0.0,0.5142857142857142,67845.0,-0.8986513376077825,1.0,1579.0,-0.0639645345155161,1.0,156.0,0.0897435897435897,1.0,0.0,0.0,1.0,0.6242857142857142,medium,0.642857142857143,2014.0,krishna,andhra pradesh
2014,andhra pradesh,krishna,0.0,0.0,7078.0,0.0,1411.0,8.86488793377419,0.6190476190476191,0.0,0.5238095238095238,7.252762418053187,0.9047619047619048,0.0,0.5238095238095238,0.0,0.5238095238095238,6876.0,0.0293775450843513,1.0,1478.0,-0.0453315290933694,1.0,170.0,-1.0,1.0,0.0,0.0,1.0,0.642857142857143,medium,,,krishna,andhra pradesh
2010,andhra pradesh,kurnool,84.0,0.0,73883.0,0.0,1251.0,11.21025157469921,0.7142857142857143,0.0,0.5142857142857142,7.132497551660044,0.8571428571428571,4.442651256490317,0.7142857142857143,0.0,0.5142857142857142,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.6928571428571428,medium,0.67,2011.0,kurnool,andhra pradesh
2011,andhra pradesh,kurnool,79.0,0.0,73883.0,0.0,1103.0,11.21025157469921,0.7142857142857143,0.0,0.5142857142857142,7.00669522683704,0.7714285714285715,4.382026634673881,0.6571428571428571,0.0,0.5142857142857142,73883.0,0.0,1.0,1251.0,-0.1183053557154276,1.0,84.0,-0.0595238095238095,1.0,0.0,0.0,1.0,0.67,medium,0.6042857142857142,2012.0,kurnool,andhra pradesh
2012,andhra pradesh,kurnool,55.0,0.0,73883.0,0.0,655.0,11.21025157469921,0.7142857142857143,0.0,0.5142857142857142,6.486160788944089,0.5142857142857142,4.02535169073515,0.5142857142857142,0.0,0.5142857142857142,73883.0,0.0,1.0,1103.0,-0.4061650045330915,1.0,79.0,-0.3037974683544304,1.0,0.0,0.0,1.0,0.6042857142857142,medium,0.6271428571428572,2013.0,kurnool,andhra pradesh
2013,andhra pradesh,kurnool,99.0,0.0,7595.0,0.0,863.0,8.935377071932177,0.7142857142857143,0.0,0.5142857142857142,6.761572768804055,0.5428571428571428,4.605170185988092,0.6857142857142857,0.0,0.5142857142857142,73883.0,-0.8972023334190544,1.0,655.0,0.3175572519083969,1.0,55.0,0.8,1.0,0.0,0.0,1.0,0.6271428571428572,medium,0.7333333333333334,2014.0,kurnool,andhra pradesh
2014,andhra pradesh,kurnool,0.0,0.0,8398.0,0.0,1213.0,9.035867930125628,0.9047619047619048,0.0,0.5238095238095238,7.101675971619444,0.7142857142857143,0.0,0.5238095238095238,0.0,0.5238095238095238,7595.0,0.105727452271231,1.0,863.0,0.4055619930475087,1.0,99.0,-1.0,1.0,0.0,0.0,1.0,0.7333333333333334,high,,,kurnool,andhra pradesh
2010,andhra pradesh,mahaboobnagar,134.0,0.0,71938.0,0.0,686.0,11.183573816680386,0.6857142857142857,0.0,0.5142857142857142,6.532334292222349,0.5428571428571428,4.90527477843843,0.8857142857142857,0.0,0.5142857142857142,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.6342857142857142,medium,0.6314285714285713,2011.0,mahaboobnagar,andhra pradesh
2011,andhra pradesh,mahaboobnagar,151.0,0.0,71938.0,0.0,672.0,11.183573816680386,0.6857142857142857,0.0,0.5142857142857142,6.511745329644728,0.5428571428571428,5.0238805208462765,0.8571428571428571,0.0,0.5142857142857142,71938.0,0.0,1.0,686.0,-0.0204081632653061,1.0,134.0,0.126865671641791,1.0,0.0,0.0,1.0,0.6314285714285713,medium,0.6,2012.0,mahaboobnagar,andhra pradesh
2012,andhra pradesh,mahaboobnagar,118.0,0.0,71938.0,0.0,556.0,11.183573816680386,0.6857142857142857,0.0,0.5142857142857142,6.322565239927284,0.4,4.77912349311153,0.8285714285714286,0.0,0.5142857142857142,71938.0,0.0,1.0,672.0,-0.1726190476190476,1.0,151.0,-0.2185430463576159,1.0,0.0,0.0,1.0,0.6,medium,0.6357142857142857,2013.0,mahaboobnagar,andhra pradesh
2013,andhra pradesh,mahaboobnagar,125.0,0.0,8092.0,0.0,764.0,8.998754769495703,0.7714285714285715,0.0,0.5142857142857142,6.639875833826536,0.4285714285714285,4.836281906951478,0.7428571428571429,0.0,0.5142857142857142,71938.0,-0.8875142483805499,1.0,556.0,0.3741007194244604,1.0,118.0,0.059322033898305,1.0,0.0,0.0,1.0,0.6357142857142857,medium,,,mahaboobnagar,andhra pradesh
2010,andhra pradesh,medak,64.0,0.0,61927.0,0.0,660.0,11.03372769888455,0.5428571428571428,0.0,0.5142857142857142,6.493753839851686,0.5142857142857142,4.174387269895637,0.6571428571428571,0.0,0.5142857142857142,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.5414285714285714,medium,0.5414285714285714,2011.0,medak,andhra pradesh
2011,andhra pradesh,medak,91.0,0.0,61927.0,0.0,652.0,11.03372769888455,0.5428571428571428,0.0,0.5142857142857142,6.481577129276431,0.4857142857142857,4.5217885770490405,0.7142857142857143,0.0,0.5142857142857142,61927.0,0.0,1.0,660.0,-0.0121212121212121,1.0,64.0,0.421875,1.0,0.0,0.0,1.0,0.5414285714285714,medium,0.5385714285714286,2012.0,medak,andhra pradesh
2012,andhra pradesh,medak,65.0,0.0,61927.0,0.0,733.0,11.03372769888455,0.5428571428571428,0.0,0.5142857142857142,6.598509028614515,0.5428571428571428,4.189654742026425,0.5714285714285714,0.0,0.5142857142857142,61927.0,0.0,1.0,652.0,0.1242331288343558,1.0,91.0,-0.2857142857142857,1.0,0.0,0.0,1.0,0.5385714285714286,medium,0.5785714285714285,2013.0,medak,andhra pradesh
2013,andhra pradesh,medak,66.0,0.0,7054.0,0.0,845.0,8.861491864286915,0.6571428571428571,0.0,0.5142857142857142,6.740519359606223,0.5142857142857142,4.204692619390966,0.5142857142857142,0.0,0.5142857142857142,61927.0,-0.8860916886010949,1.0,733.0,0.1527967257844474,1.0,65.0,0.0153846153846153,1.0,0.0,0.0,1.0,0.5785714285714285,medium,,,medak,andhra pradesh
2010,andhra pradesh,nalgonda,105.0,0.0,85368.0,0.0,786.0,11.354738316218985,0.8,0.0,0.5142857142857142,6.668228248417403,0.6857142857142857,4.663439094112067,0.8571428571428571,0.0,0.5142857142857142,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.7114285714285715,high,0.6828571428571428,2011.0,nalgonda,andhra pradesh
2011,andhra pradesh,nalgonda,92.0,0.0,85368.0,0.0,769.0,11.354738316218985,0.8,0.0,0.5142857142857142,6.646390514847729,0.6,4.532599493153256,0.7428571428571429,0.0,0.5142857142857142,85368.0,0.0,1.0,786.0,-0.0216284987277353,1.0,105.0,-0.1238095238095238,1.0,0.0,0.0,1.0,0.6828571428571428,medium,0.7057142857142858,2012.0,nalgonda,andhra pradesh
2012,andhra pradesh,nalgonda,93.0,0.0,85368.0,0.0,963.0,11.354738316218985,0.8,0.0,0.5142857142857142,6.871091294610546,0.7428571428571429,4.543294782270004,0.6857142857142857,0.0,0.5142857142857142,85368.0,0.0,1.0,769.0,0.2522756827048114,1.0,92.0,0.0108695652173913,1.0,0.0,0.0,1.0,0.7057142857142858,high,0.7557142857142858,2013.0,nalgonda,andhra pradesh
2013,andhra pradesh,nalgonda,130.0,0.0,10291.0,0.0,1221.0,9.239122173401634,0.8857142857142857,0.0,0.5142857142857142,7.108244139731541,0.7428571428571429,4.875197323201151,0.8,0.0,0.5142857142857142,85368.0,-0.8794513166526099,1.0,963.0,0.2679127725856697,1.0,93.0,0.3978494623655914,1.0,0.0,0.0,1.0,0.7557142857142858,high,,,nalgonda,andhra pradesh
2010,andhra pradesh,nellore,179.0,0.0,71475.0,0.0,785.0,11.177117007998552,0.6571428571428571,0.0,0.5142857142857142,6.666956792429207,0.6571428571428571,5.19295685089021,0.9142857142857144,0.0,0.5142857142857142,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.6471428571428571,medium,0.6014285714285714,2011.0,nellore,andhra pradesh
2011,andhra pradesh,nellore,156.0,0.0,71475.0,0.0,588.0,11.177117007998552,0.6571428571428571,0.0,0.5142857142857142,6.3784261836515865,0.4285714285714285,5.056245805348308,0.9142857142857144,0.0,0.5142857142857142,71475.0,0.0,1.0,785.0,-0.2509554140127388,1.0,179.0,-0.1284916201117318,1.0,0.0,0.0,1.0,0.6014285714285714,medium,0.6299999999999999,2012.0,nellore,andhra pradesh
2012,andhra pradesh,nellore,106.0,0.0,71475.0,0.0,861.0,11.177117007998552,0.6571428571428571,0.0,0.5142857142857142,6.759255270663693,0.6285714285714286,4.672828834461906,0.8,0.0,0.5142857142857142,71475.0,0.0,1.0,588.0,0.4642857142857143,1.0,156.0,-0.3205128205128205,1.0,0.0,0.0,1.0,0.6299999999999999,medium,0.6542857142857144,2013.0,nellore,andhra pradesh
2013,andhra pradesh,nellore,137.0,0.0,7326.0,0.0,973.0,8.899321434159964,0.6857142857142857,0.0,0.5142857142857142,6.881411303642535,0.6571428571428571,4.927253685157205,0.8571428571428571,0.0,0.5142857142857142,71475.0,-0.8975026232948583,1.0,861.0,0.1300813008130081,1.0,106.0,0.2924528301886792,1.0,0.0,0.0,1.0,0.6542857142857144,medium,0.680952380952381,2014.0,nellore,andhra pradesh
2014,andhra pradesh,nellore,0.0,0.0,8175.0,0.0,1185.0,9.008958312443486,0.8095238095238095,0.0,0.5238095238095238,7.078341579557671,0.6666666666666666,0.0,0.5238095238095238,0.0,0.5238095238095238,7326.0,0.1158886158886158,1.0,973.0,0.2178828365878725,1.0,137.0,-1.0,1.0,0.0,0.0,1.0,0.680952380952381,medium,,,nellore,andhra pradesh
2010,andhra pradesh,nizamabad,37.0,0.0,61912.0,0.0,948.0,11.033485452777471,0.5142857142857142,0.0,0.5142857142857142,6.855408798609928,0.7428571428571429,3.6375861597263857,0.5142857142857142,0.0,0.5142857142857142,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.5599999999999999,medium,0.557142857142857,2011.0,nizamabad,andhra pradesh
2011,andhra pradesh,nizamabad,71.0,0.0,61912.0,0.0,908.0,11.033485452777471,0.5142857142857142,0.0,0.5142857142857142,6.812345094177479,0.6857142857142857,4.276666119016055,0.6,0.0,0.5142857142857142,61912.0,0.0,1.0,948.0,-0.0421940928270042,1.0,37.0,0.918918918918919,1.0,0.0,0.0,1.0,0.557142857142857,medium,0.5199999999999999,2012.0,nizamabad,andhra pradesh
2012,andhra pradesh,nizamabad,33.0,0.0,61912.0,0.0,875.0,11.033485452777471,0.5142857142857142,0.0,0.5142857142857142,6.775366090936392,0.6571428571428571,3.5263605246161616,0.2857142857142857,0.0,0.5142857142857142,61912.0,0.0,1.0,908.0,-0.0363436123348017,1.0,71.0,-0.5352112676056338,1.0,0.0,0.0,1.0,0.5199999999999999,medium,0.6657142857142857,2013.0,nizamabad,andhra pradesh
2013,andhra pradesh,nizamabad,65.0,0.0,7662.0,0.0,1268.0,8.944158830970403,0.7428571428571429,0.0,0.5142857142857142,7.145984467714388,0.7714285714285715,4.189654742026425,0.4857142857142857,0.0,0.5142857142857142,61912.0,-0.8762437007365292,1.0,875.0,0.4491428571428571,1.0,33.0,0.9696969696969696,1.0,0.0,0.0,1.0,0.6657142857142857,medium,,,nizamabad,andhra pradesh
2010,andhra pradesh,prakasham,45.0,0.0,60364.0,0.0,608.0,11.008164745766488,0.4857142857142857,0.0,0.5142857142857142,6.411818267709897,0.4714285714285714,3.828641396489095,0.6,0.0,0.5142857142857142,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.5014285714285714,medium,0.5099999999999999,2011.0,prakasham,andhra pradesh
2011,andhra pradesh,prakasham,50.0,0.0,60364.0,0.0,681.0,11.008164745766488,0.4857142857142857,0.0,0.5142857142857142,6.525029657843462,0.5714285714285714,3.9318256327243257,0.4857142857142857,0.0,0.5142857142857142,60364.0,0.0,1.0,608.0,0.1200657894736842,1.0,45.0,0.1111111111111111,1.0,0.0,0.0,1.0,0.5099999999999999,medium,0.5357142857142857,2012.0,prakasham,andhra pradesh
